Cppf_phi1,Cppf_phi2,Cppf_phi3,Cppf_phi4,Cppf_theta1,Cppf_theta2,Cppf_theta3,Cppf_theta4,cluster_size1,cluster_size2,cluster_size3,cluster_size4,Deltaphi12,Deltaphi23,Deltaphi34,Deltatheta12,Deltatheta23,Deltatheta34
520,510,506,506,14,14,15,13,2,2,3,2,10,4,0,0,-1,2
286,276,276,281,18,19,18,19,1,2,1,2,10,0,-5,-1,1,-1
1040,1045,1040,1040,20,19,20,21,1,3,1,1,-5,5,0,1,-1,-1
271,267,267,267,21,19,20,21,2,2,1,3,4,0,0,2,-1,-1
309,300,304,295,18,19,18,19,3,2,1,2,9,-4,9,-1,1,-1
937,932,928,923,13,14,13,13,3,2,1,2,5,4,5,-1,1,0
829,829,834,824,14,14,15,13,1,1,2,2,0,-5,10,0,-1,2
989,984,970,974,20,19,18,18,1,1,1,1,5,14,-4,1,1,0
571,562,562,562,14,17,15,16,1,3,2,2,9,0,0,-3,2,-1
281,276,346,389,14,17,15,16,3,1,1,2,5,-70,-43,-3,2,-1
970,960,965,956,13,16,15,16,2,1,4,1,10,-5,9,-3,1,-1
501,506,501,506,14,14,13,13,2,3,2,1,-5,5,-5,0,1,0
1050,1040,1054,1050,17,16,15,16,3,1,1,1,10,-14,4,1,1,-1
801,792,796,792,21,19,21,21,4,2,2,2,9,-4,4,2,-2,0
604,595,590,590,14,14,13,13,1,3,2,1,9,5,0,0,1,0
342,342,337,337,20,19,20,18,2,1,1,2,0,5,0,1,-1,2
937,937,932,932,20,19,20,21,3,1,1,1,0,5,0,1,-1,-1
824,820,824,820,14,14,13,13,2,3,4,1,4,-4,4,0,1,0
698,693,693,689,13,14,12,13,2,2,3,2,5,0,4,-1,2,-1
562,557,562,562,18,19,18,18,2,1,2,1,5,-5,0,-1,1,0
960,956,314,946,20,19,21,21,3,3,1,2,4,642,-632,1,-2,0
773,768,778,773,13,16,15,16,1,2,2,2,5,-10,5,-3,1,-1
989,989,989,989,20,19,20,21,1,4,1,1,0,0,0,1,-1,-1
295,286,286,656,18,17,18,13,3,1,2,1,9,0,-370,1,-1,5
196,196,201,192,18,17,18,19,2,3,2,1,0,-5,9,1,-1,-1
1073,1068,1068,1064,20,19,18,18,2,2,2,2,5,0,4,1,1,0
618,609,614,614,18,17,18,19,1,2,1,2,9,-5,0,1,-1,-1
712,712,707,707,13,16,15,16,3,3,3,1,0,5,0,-3,1,-1
989,984,984,984,17,16,18,18,2,1,6,1,5,0,0,1,-2,0
309,384,295,300,18,19,18,19,3,1,1,1,-75,89,-5,-1,1,-1
689,684,684,679,13,14,15,13,1,2,3,1,5,0,5,-1,-1,2
1036,1026,1026,1026,13,14,15,16,3,2,2,1,10,0,0,-1,-1,-1
867,862,867,867,14,14,15,13,2,2,1,2,5,-5,0,0,-1,2
942,937,937,932,13,14,15,13,3,2,2,1,5,0,5,-1,-1,2
923,909,909,904,14,14,15,13,2,1,1,2,14,0,5,0,-1,2
984,979,974,970,20,19,20,18,2,1,1,2,5,5,4,1,-1,2
337,323,323,323,13,14,13,13,2,2,2,1,14,0,0,-1,1,0
998,989,984,979,13,14,15,13,1,1,1,1,9,5,5,-1,-1,2
1003,998,998,1003,17,16,18,18,3,2,1,1,5,0,-5,1,-2,0
365,356,360,360,20,19,20,21,2,1,1,1,9,-4,0,1,-1,-1
365,356,356,351,13,14,12,13,2,1,2,2,9,0,5,-1,2,-1
740,740,745,740,13,14,15,13,1,1,2,1,0,-5,5,-1,-1,2
496,496,496,496,18,17,18,19,2,4,1,1,0,0,0,1,-1,-1
1050,1040,1040,1031,13,14,12,13,2,2,2,1,10,0,9,-1,2,-1
806,806,806,806,14,17,15,16,2,2,2,4,0,0,0,-3,2,-1
318,318,318,328,14,17,15,16,1,2,3,1,0,0,-10,-3,2,-1
1031,1021,1036,1012,13,14,10,13,2,3,1,2,10,-15,24,-1,4,-3
1040,1040,1036,1031,13,14,15,13,3,1,3,2,0,4,5,-1,-1,2
323,318,318,318,14,14,15,16,1,2,1,1,5,0,0,0,-1,-1
923,923,918,918,21,19,21,21,1,1,1,1,0,5,0,2,-2,0
290,281,271,267,14,14,13,13,1,2,1,2,9,10,4,0,1,0
332,328,318,323,17,17,18,19,1,1,3,1,4,10,-5,0,-1,-1
956,946,543,937,17,16,18,18,2,1,1,1,10,403,-394,1,-2,0
965,956,960,956,13,14,15,13,2,1,2,1,9,-4,4,-1,-1,2
201,196,192,192,21,19,21,21,1,1,3,1,5,4,0,2,-2,0
206,196,192,192,18,17,18,19,1,2,1,1,10,4,0,1,-1,-1
196,192,192,187,18,19,18,19,3,1,2,3,4,0,5,-1,1,-1
445,440,440,440,17,19,18,18,2,1,1,1,5,0,0,-2,1,0
515,515,520,515,14,14,15,13,2,1,3,1,0,-5,5,0,-1,2
918,918,918,918,14,17,15,16,2,1,1,1,0,0,0,-3,2,-1
229,224,224,220,14,14,13,13,2,1,1,2,5,0,4,0,1,0
196,182,192,201,18,19,18,19,3,2,1,2,14,-10,-9,-1,1,-1
862,857,857,853,18,17,18,18,3,1,4,1,5,0,4,1,-1,0
253,248,248,243,14,14,13,13,1,2,2,2,5,0,5,0,1,0
187,187,187,182,18,19,18,19,1,1,2,1,0,0,5,-1,1,-1
337,332,332,332,20,19,20,18,1,2,1,1,5,0,0,1,-1,2
356,351,356,351,20,19,18,18,1,2,2,1,5,-5,5,1,1,0
595,581,571,571,21,19,20,18,2,1,1,4,14,10,0,2,-1,2
309,304,309,304,18,17,18,19,1,2,1,2,5,-5,5,1,-1,-1
454,454,454,454,17,16,18,16,2,1,1,1,0,0,0,1,-2,2
876,876,871,871,14,14,13,13,2,2,2,3,0,5,0,0,1,0
914,909,909,909,18,19,18,19,3,1,1,1,5,0,0,-1,1,-1
956,956,951,951,17,19,18,18,3,1,2,3,0,5,0,-2,1,0
323,318,314,314,14,14,13,13,2,3,3,1,5,4,0,0,1,0
909,904,909,904,21,19,21,19,1,2,1,1,5,-5,5,2,-2,2
660,651,646,646,17,16,18,16,2,1,3,1,9,5,0,1,-2,2
473,464,468,464,20,19,18,18,1,2,2,1,9,-4,4,1,1,0
426,421,421,421,20,19,18,18,3,2,1,1,5,0,0,1,1,0
754,754,750,792,20,19,18,19,1,3,1,1,0,4,-42,1,1,-1
403,398,398,398,20,19,20,21,2,5,1,1,5,0,0,1,-1,-1
370,365,365,360,20,19,18,18,1,1,1,2,5,0,5,1,1,0
609,600,600,600,18,19,18,19,1,2,1,2,9,0,0,-1,1,-1
960,951,946,946,13,14,15,13,3,3,3,1,9,5,0,-1,-1,2
660,642,651,646,17,16,15,16,1,1,1,1,18,-9,5,1,1,-1
510,506,506,506,18,19,18,19,3,2,3,1,4,0,0,-1,1,-1
515,506,506,506,14,14,15,13,2,2,2,1,9,0,0,0,-1,2
871,857,857,857,14,17,15,16,3,3,1,1,14,0,0,-3,2,-1
253,248,248,243,14,14,13,13,1,3,3,3,5,0,5,0,1,0
970,965,965,965,20,19,20,18,1,2,1,1,5,0,0,1,-1,2
389,384,374,370,13,14,12,13,1,1,2,1,5,10,4,-1,2,-1
989,984,984,979,17,16,15,16,3,1,2,4,5,0,5,1,1,-1
229,220,220,210,21,19,20,19,3,2,2,3,9,0,10,2,-1,1
773,768,768,768,13,14,15,13,3,2,2,1,5,0,0,-1,-1,2
379,374,374,374,13,16,15,16,1,1,1,3,5,0,0,-3,1,-1
646,646,642,646,20,19,20,21,2,1,1,1,0,4,-4,1,-1,-1
473,468,468,473,20,19,20,18,1,2,1,1,5,0,-5,1,-1,2
806,792,796,801,14,17,15,16,4,3,1,1,14,-4,-5,-3,2,-1
848,848,843,839,14,14,15,13,3,2,1,3,0,5,4,0,-1,2
782,782,778,778,14,17,15,16,1,1,1,1,0,4,0,-3,2,-1
468,464,459,464,17,16,18,18,1,2,1,2,4,5,-5,1,-2,0
1031,1021,1026,1026,17,16,15,16,1,2,2,1,10,-5,0,1,1,-1
389,374,374,384,13,14,12,13,1,2,2,5,15,0,-10,-1,2,-1
970,965,960,960,13,14,15,13,1,1,3,3,5,5,0,-1,-1,2
553,557,553,553,14,17,15,16,2,3,3,1,-4,4,0,-3,2,-1
651,642,637,637,13,14,15,13,1,2,1,1,9,5,0,-1,-1,2
412,407,412,412,17,16,18,18,2,2,2,1,5,-5,0,1,-2,0
421,412,417,412,20,19,18,18,2,1,2,1,9,-5,5,1,1,0
464,459,464,468,20,19,20,18,3,2,2,1,5,-5,-4,1,-1,2
843,834,829,829,18,17,18,16,2,1,3,2,9,5,0,1,-1,2
815,815,806,806,14,17,15,16,1,3,2,1,0,9,0,-3,2,-1
182,1068,1064,1068,21,19,20,21,1,2,1,1,-886,4,-4,2,-1,-1
1007,998,998,998,20,19,20,21,2,4,1,1,9,0,0,1,-1,-1
323,318,323,323,14,14,15,13,2,2,1,1,5,-5,0,0,-1,2
440,314,436,431,20,17,20,18,1,1,1,1,126,-122,5,3,-3,2
510,496,492,487,14,14,15,16,3,3,2,1,14,4,5,0,-1,-1
974,965,965,965,20,19,20,21,2,2,1,3,9,0,0,1,-1,-1
581,436,440,440,14,14,15,16,1,2,2,2,145,-4,0,0,-1,-1
843,820,820,820,14,14,13,13,2,2,2,3,23,0,0,0,1,0
492,487,487,487,21,19,21,19,2,2,1,1,5,0,0,2,-2,2
824,824,824,820,18,17,18,19,3,1,2,1,0,0,4,1,-1,-1
492,496,487,487,18,17,18,16,2,3,3,2,-4,9,0,1,-1,2
464,459,459,464,17,19,18,18,1,2,1,2,5,0,-5,-2,1,0
389,389,389,389,20,19,18,18,5,2,1,2,0,0,0,1,1,0
351,342,346,346,20,19,20,18,2,1,3,2,9,-4,0,1,-1,2
824,815,810,806,14,17,15,16,2,3,2,1,9,5,4,-3,2,-1
618,614,618,628,21,19,21,19,3,1,1,1,4,-4,-10,2,-2,2
886,876,867,862,14,14,13,13,2,4,1,2,10,9,5,0,1,0
740,731,736,736,20,19,20,18,2,2,1,3,9,-5,0,1,-1,2
337,342,337,337,13,14,15,13,1,4,1,2,-5,5,0,-1,-1,2
712,707,698,698,17,16,18,18,3,1,1,1,5,9,0,1,-2,0
670,660,660,660,20,19,20,21,1,2,1,3,10,0,0,1,-1,-1
726,721,712,712,17,16,18,16,2,1,1,1,5,9,0,1,-2,2
468,464,468,468,17,16,18,18,1,2,1,1,4,-4,0,1,-2,0
314,309,309,309,21,19,21,21,1,1,1,1,5,0,0,2,-2,0
365,356,360,356,17,16,18,18,2,2,2,1,9,-4,4,1,-2,0
224,224,215,215,18,17,18,16,1,1,1,2,0,9,0,1,-1,2
998,993,993,993,13,14,12,13,1,2,1,3,5,0,0,-1,2,-1
590,586,590,586,14,14,13,13,1,2,2,1,4,-4,4,0,1,0
342,337,342,332,13,14,15,13,1,2,3,2,5,-5,10,-1,-1,2
862,853,853,848,18,19,18,18,2,1,4,1,9,0,5,-1,1,0
426,421,445,421,13,14,12,13,3,1,1,2,5,-24,24,-1,2,-1
651,651,651,646,20,19,20,21,1,1,1,1,0,0,5,1,-1,-1
918,914,914,914,21,19,21,21,4,1,2,2,4,0,0,2,-2,0
365,356,360,360,17,16,15,16,1,4,2,1,9,-4,0,1,1,-1
857,857,853,848,18,17,18,18,6,1,3,2,0,4,5,1,-1,0
206,201,201,196,14,14,15,13,1,3,2,1,5,0,5,0,-1,2
196,196,192,192,14,14,15,16,2,3,3,1,0,4,0,0,-1,-1
543,529,529,524,18,17,18,16,2,4,1,2,14,0,5,1,-1,2
229,229,248,224,18,19,18,19,2,2,1,1,0,-19,24,-1,1,-1
824,820,824,820,18,17,18,19,1,4,1,2,4,-4,4,1,-1,-1
698,693,693,693,20,19,20,21,1,2,1,1,5,0,0,1,-1,-1
515,520,515,515,14,17,15,16,2,3,1,2,-5,5,0,-3,2,-1
609,604,600,595,14,14,15,13,3,3,1,2,5,4,5,0,-1,2
562,567,567,567,14,14,13,13,2,3,3,3,-5,0,0,0,1,0
239,229,234,239,18,17,18,18,2,4,1,1,10,-5,-5,1,-1,0
637,628,628,628,20,19,18,19,2,1,1,1,9,0,0,1,1,-1
1040,1040,1036,1036,20,19,18,18,1,1,1,2,0,4,0,1,1,0
196,192,192,187,21,19,21,21,1,1,2,2,4,0,5,2,-2,0
342,337,332,337,17,16,18,18,1,1,1,1,5,5,-5,1,-2,0
248,234,234,234,14,14,15,16,1,4,1,1,14,0,0,0,-1,-1
876,867,871,871,21,19,20,18,1,2,2,1,9,-4,0,2,-1,2
271,257,257,257,18,17,18,18,1,1,1,1,14,0,0,1,-1,0
895,890,890,886,14,14,13,13,1,1,2,1,5,0,4,0,1,0
1078,1068,1064,1068,13,16,15,16,2,2,1,3,10,4,-4,-3,1,-1
267,257,257,257,21,19,20,18,1,2,1,1,10,0,0,2,-1,2
684,684,679,679,20,19,20,18,1,1,1,2,0,5,0,1,-1,2
712,703,698,698,13,16,15,16,2,1,1,1,9,5,0,-3,1,-1
487,473,468,464,18,19,18,18,3,3,2,1,14,5,4,-1,1,0
215,206,206,206,14,14,15,16,3,1,2,1,9,0,0,0,-1,-1
576,567,567,562,14,17,15,16,2,3,2,1,9,0,5,-3,2,-1
956,951,956,956,13,14,15,13,3,2,2,1,5,-5,0,-1,-1,2
754,745,754,750,13,14,15,13,3,1,2,2,9,-9,4,-1,-1,2
646,642,642,782,13,14,15,11,1,3,5,1,4,0,-140,-1,-1,4
450,445,450,445,20,19,20,21,1,2,1,1,5,-5,5,1,-1,-1
487,482,487,478,18,19,18,18,1,1,2,1,5,-5,9,-1,1,0
646,637,637,632,20,19,20,18,1,2,2,1,9,0,5,1,-1,2
224,229,224,224,21,19,20,21,4,1,1,1,-5,5,0,2,-1,-1
323,304,309,309,14,17,15,16,2,2,3,1,19,-5,0,-3,2,-1
965,960,960,956,13,14,12,13,2,3,1,2,5,0,4,-1,2,-1
464,459,459,459,20,19,18,18,2,1,1,1,5,0,0,1,1,0
1059,1059,1064,1059,17,16,18,16,3,1,2,1,0,-5,5,1,-2,2
1036,1031,1031,1031,13,16,15,16,1,2,2,1,5,0,0,-3,1,-1
768,759,764,764,20,19,20,18,2,1,1,1,9,-5,0,1,-1,2
501,496,492,492,14,14,13,13,2,1,1,1,5,4,0,0,1,0
576,576,571,571,14,17,15,16,1,5,2,3,0,5,0,-3,2,-1
426,421,421,421,17,19,18,18,3,2,1,2,5,0,0,-2,1,0
239,229,229,224,14,14,13,13,1,1,2,1,10,0,5,0,1,0
529,520,524,520,18,19,18,19,3,2,2,1,9,-4,4,-1,1,-1
389,389,384,389,20,19,20,18,1,1,1,1,0,5,-5,1,-1,2
900,890,886,890,18,19,18,19,1,3,1,1,10,4,-4,-1,1,-1
609,604,600,600,14,14,15,16,1,1,1,2,5,4,0,0,-1,-1
356,356,351,351,17,16,15,16,1,1,1,1,0,5,0,1,1,-1
374,374,370,365,13,14,12,13,2,1,1,2,0,4,5,-1,2,-1
1068,1068,1064,1064,13,14,12,13,2,1,3,1,0,4,0,-1,2,-1
487,487,482,482,21,19,21,21,1,2,1,1,0,5,0,2,-2,0
215,201,201,206,14,14,13,13,2,1,1,1,14,0,-5,0,1,0
229,229,229,229,14,14,15,13,1,2,1,2,0,0,0,0,-1,2
914,909,909,909,21,19,21,21,1,2,1,1,5,0,0,2,-2,0
337,337,332,337,20,19,20,18,2,1,1,1,0,5,-5,1,-1,2
689,679,679,679,17,19,18,18,1,1,1,1,10,0,0,-2,1,0
801,796,801,796,18,17,18,19,2,1,2,2,5,-5,5,1,-1,-1
220,201,192,192,14,14,13,13,1,2,1,4,19,9,0,0,1,0
234,229,229,229,18,17,18,16,2,2,1,2,5,0,0,1,-1,2
867,871,862,862,14,14,15,16,1,1,1,1,-4,9,0,0,-1,-1
928,923,942,918,14,14,12,13,1,1,3,2,5,-19,24,0,2,-1
773,768,773,773,17,16,18,16,1,2,1,1,5,-5,0,1,-2,2
881,881,881,876,18,17,18,16,3,1,2,2,0,0,5,1,-1,2
731,721,726,726,20,19,20,18,2,4,1,2,10,-5,0,1,-1,2
182,1073,182,187,18,19,18,19,2,2,1,1,-891,891,-5,-1,1,-1
1054,1050,1050,1050,13,14,15,13,2,1,1,1,4,0,0,-1,-1,2
778,768,759,759,17,16,18,18,2,3,1,1,10,9,0,1,-2,0
304,309,300,300,14,17,15,16,3,2,1,3,-5,9,0,-3,2,-1
337,332,323,323,20,19,18,19,1,1,1,1,5,9,0,1,1,-1
815,810,810,806,18,17,18,16,2,1,1,2,5,0,4,1,-1,2
187,1073,1073,1078,14,14,15,16,3,2,1,1,-886,0,-5,0,-1,-1
1007,1012,1003,1003,13,14,12,13,1,1,1,1,-5,9,0,-1,2,-1
1003,1003,1003,998,17,16,18,16,3,1,2,2,0,0,5,1,-2,2
1045,1036,1040,1040,13,14,15,13,1,2,2,1,9,-4,0,-1,-1,2
839,829,829,829,14,14,15,16,1,2,1,1,10,0,0,0,-1,-1
820,810,810,810,14,14,13,13,2,2,1,3,10,0,0,0,1,0
937,932,932,932,13,14,15,16,2,1,1,2,5,0,0,-1,-1,-1
253,248,248,253,21,19,20,21,1,1,3,1,5,0,-5,2,-1,-1
454,445,450,445,20,19,20,21,2,2,1,2,9,-5,5,1,-1,-1
778,768,768,773,17,16,15,16,2,2,1,3,10,0,-5,1,1,-1
187,182,454,1073,21,19,20,18,1,1,1,1,5,-272,-619,2,-1,2
646,637,646,646,20,19,20,21,2,2,1,2,9,-9,0,1,-1,-1
801,773,778,782,14,16,15,16,1,2,1,2,28,-5,-4,-2,1,-1
370,370,365,365,20,19,18,18,2,3,1,1,0,5,0,1,1,0
665,726,656,651,17,19,18,18,2,1,2,3,-61,70,5,-2,1,0
815,810,815,810,14,14,13,13,4,2,1,1,5,-5,5,0,1,0
571,557,548,553,14,14,15,13,1,2,3,1,14,9,-5,0,-1,2
900,900,900,900,18,19,18,19,2,2,1,1,0,0,0,-1,1,-1
974,970,970,970,17,16,18,18,1,2,1,1,4,0,0,1,-2,0
965,956,951,951,13,16,15,16,2,3,3,2,9,5,0,-3,1,-1
965,965,960,960,20,19,20,18,3,1,1,1,0,5,0,1,-1,2
365,356,356,356,13,14,15,13,2,4,1,2,9,0,0,-1,-1,2
337,332,337,332,13,14,15,13,1,1,2,1,5,-5,5,-1,-1,2
407,403,403,403,20,19,20,21,1,3,1,3,4,0,0,1,-1,-1
914,904,904,900,18,17,18,16,3,1,2,2,10,0,4,1,-1,2
853,843,839,843,14,14,15,13,3,3,1,3,10,4,-4,0,-1,2
318,318,328,337,21,19,21,18,2,2,1,1,0,-10,-9,2,-2,3
356,351,351,351,13,14,15,13,1,3,1,3,5,0,0,-1,-1,2
201,201,196,196,18,19,18,19,1,1,1,3,0,5,0,-1,1,-1
951,942,937,937,13,14,12,13,4,3,1,1,9,5,0,-1,2,-1
707,698,707,703,17,16,15,16,2,2,1,2,9,-9,4,1,1,-1
890,881,881,881,14,14,13,13,2,2,2,3,9,0,0,0,1,0
187,182,187,1073,18,19,18,18,1,1,2,2,5,-5,-886,-1,1,0
501,492,492,487,14,14,13,13,1,2,2,1,9,0,5,0,1,0
403,398,398,398,17,16,18,18,3,1,1,1,5,0,0,1,-2,0
857,853,857,857,14,14,13,13,2,6,2,1,4,-4,0,0,1,0
417,421,417,412,20,19,20,21,1,1,2,2,-4,4,5,1,-1,-1
974,974,970,965,20,19,18,18,1,3,1,2,0,4,5,1,1,0
239,229,224,224,14,14,13,13,2,1,1,3,10,5,0,0,1,0
196,196,192,196,18,19,18,19,3,1,1,1,0,4,-4,-1,1,-1
792,890,782,782,21,19,21,19,1,1,1,1,-98,108,0,2,-2,2
257,253,257,248,18,17,18,16,1,2,2,2,4,-4,9,1,-1,2
745,736,726,726,13,14,12,13,3,3,1,2,9,10,0,-1,2,-1
900,904,895,895,14,17,15,16,2,3,1,1,-4,9,0,-3,2,-1
600,600,595,590,14,17,15,16,3,3,3,2,0,5,5,-3,2,-1
871,867,867,862,14,14,13,13,1,1,2,2,4,0,5,0,1,0
393,389,379,374,13,14,15,13,2,1,1,3,4,10,5,-1,-1,2
1017,1007,1007,1007,17,16,15,16,2,2,2,1,10,0,0,1,1,-1
623,614,618,618,18,17,18,16,1,2,2,3,9,-4,0,1,-1,2
862,857,853,853,18,19,18,18,2,3,1,2,5,4,0,-1,1,0
328,323,323,318,18,17,18,19,1,1,2,1,5,0,5,1,-1,-1
257,253,262,262,18,17,18,16,2,2,2,1,4,-9,0,1,-1,2
351,342,342,342,13,14,12,13,2,2,1,2,9,0,0,-1,2,-1
1026,1021,1021,1017,13,14,12,13,2,1,2,2,5,0,4,-1,2,-1
736,736,740,736,13,14,12,13,2,3,2,1,0,-4,4,-1,2,-1
581,581,581,576,18,19,18,18,2,1,1,3,0,0,5,-1,1,0
365,356,356,356,17,16,15,16,1,4,1,1,9,0,0,1,1,-1
1064,1059,1054,1059,20,19,20,21,5,2,1,1,5,5,-5,1,-1,-1
1040,1036,1036,1036,17,16,18,16,2,1,1,1,4,0,0,1,-2,2
557,557,557,553,18,17,18,16,2,3,2,2,0,0,4,1,-1,2
510,506,510,510,21,19,20,19,1,4,2,3,4,-4,0,2,-1,1
745,731,726,721,13,14,12,13,1,5,1,1,14,5,5,-1,2,-1
468,464,464,468,17,19,18,18,1,1,1,1,4,0,-4,-2,1,0
1059,1054,1054,1050,13,14,12,13,3,3,2,2,5,0,4,-1,2,-1
281,286,281,276,21,19,20,21,2,3,2,2,-5,5,5,2,-1,-1
726,721,717,717,20,19,20,18,3,3,1,2,5,4,0,1,-1,2
323,318,323,318,18,17,18,16,1,1,1,1,5,-5,5,1,-1,2
660,646,642,646,13,14,15,13,1,2,3,1,14,4,-4,-1,-1,2
300,286,281,290,14,17,15,16,3,2,3,2,14,5,-9,-3,2,-1
417,393,393,389,17,16,18,16,1,3,2,2,24,0,4,1,-2,2
595,590,618,586,14,17,15,16,2,1,2,1,5,-28,32,-3,2,-1
989,984,984,979,13,14,12,13,2,2,2,1,5,0,5,-1,2,-1
726,721,721,717,13,14,15,13,1,2,1,3,5,0,4,-1,-1,2
679,679,670,670,13,14,12,13,1,3,3,2,0,9,0,-1,2,-1
960,960,1021,956,20,19,20,18,1,3,1,1,0,-61,65,1,-1,2
736,726,731,731,20,19,18,18,1,2,1,1,10,-5,0,1,1,0
581,567,571,567,21,19,20,21,1,6,2,1,14,-4,4,2,-1,-1
689,689,684,689,13,14,12,13,2,1,3,1,0,5,-5,-1,2,-1
234,220,234,243,21,19,20,21,1,2,1,3,14,-14,-9,2,-1,-1
651,651,656,656,17,16,18,16,1,2,2,1,0,-5,0,1,-2,2
295,300,295,295,18,19,18,19,2,1,1,6,-5,5,0,-1,1,-1
318,309,304,295,14,14,13,13,2,2,3,2,9,5,9,0,1,0
182,192,182,182,18,17,18,16,2,1,1,1,-10,10,0,1,-1,2
815,810,810,806,14,14,15,13,2,3,2,1,5,0,4,0,-1,2
928,914,914,914,14,14,15,13,1,2,1,3,14,0,0,0,-1,2
328,328,323,328,18,17,18,19,1,1,1,1,0,5,-5,1,-1,-1
356,356,346,346,13,14,15,13,1,3,3,2,0,10,0,-1,-1,2
609,600,600,604,14,14,15,16,1,2,1,1,9,0,-4,0,-1,-1
637,632,632,642,17,16,15,16,1,2,1,3,5,0,-10,1,1,-1
998,989,993,1003,13,14,15,13,2,2,3,2,9,-4,-10,-1,-1,2
646,642,642,642,20,19,18,18,2,2,1,4,4,0,0,1,1,0
539,534,529,524,21,19,20,21,2,3,1,2,5,5,5,2,-1,-1
304,295,295,295,14,17,15,16,2,2,1,1,9,0,0,-3,2,-1
342,337,332,332,13,16,15,16,2,3,1,2,5,5,0,-3,1,-1
206,201,201,201,18,19,18,19,2,1,3,1,5,0,0,-1,1,-1
843,1036,1031,1031,18,14,15,16,1,3,3,2,-193,5,0,4,-1,-1
384,379,374,379,17,16,15,16,4,3,2,1,5,5,-5,1,1,-1
642,637,637,637,13,14,12,13,1,2,3,1,5,0,0,-1,2,-1
426,417,417,412,13,14,12,13,1,3,1,2,9,0,5,-1,2,-1
318,309,309,309,18,19,18,19,3,2,1,1,9,0,0,-1,1,-1
360,356,356,351,13,14,15,13,1,1,1,2,4,0,5,-1,-1,2
562,562,557,557,14,17,15,16,1,1,1,1,0,5,0,-3,2,-1
210,206,206,206,21,19,20,21,1,2,1,2,4,0,0,2,-1,-1
1021,1012,1012,1017,17,16,15,16,1,2,1,1,9,0,-5,1,1,-1
815,810,810,810,14,14,15,13,1,1,2,1,5,0,0,0,-1,2
510,510,501,496,14,17,15,16,3,1,1,2,0,9,5,-3,2,-1
253,248,248,253,14,14,15,13,4,2,2,1,5,0,-5,0,-1,2
796,796,796,792,14,14,15,13,2,2,2,3,0,0,4,0,-1,2
951,942,942,932,13,14,15,13,2,3,3,2,9,0,10,-1,-1,2
1036,1031,1026,1026,13,14,12,13,3,3,3,2,5,5,0,-1,2,-1
229,220,210,206,14,14,13,13,2,3,1,2,9,10,4,0,1,0
257,248,253,248,14,14,13,13,1,2,2,1,9,-5,5,0,1,0
1050,1059,1050,1050,20,19,20,21,1,2,2,2,-9,9,0,1,-1,-1
510,506,506,510,14,17,15,16,1,2,2,1,4,0,-4,-3,2,-1
431,431,431,426,13,14,12,13,2,1,1,1,0,0,5,-1,2,-1
1026,1021,1012,1017,17,16,18,18,2,1,1,1,5,9,-5,1,-2,0
309,295,295,295,14,14,13,13,2,4,1,1,14,0,0,0,1,0
970,965,970,970,17,16,18,18,3,2,2,1,5,-5,0,1,-2,0
290,281,281,276,21,19,20,21,1,2,1,2,9,0,5,2,-1,-1
974,965,960,951,13,14,12,13,1,1,1,3,9,5,9,-1,2,-1
271,262,262,257,18,19,18,18,2,2,2,2,9,0,5,-1,1,0
370,365,370,370,17,16,18,18,1,2,2,1,5,-5,0,1,-2,0
684,703,703,703,17,16,15,16,1,2,3,1,-19,0,0,1,1,-1
304,300,300,300,18,17,18,19,3,2,3,1,4,0,0,1,-1,-1
417,421,417,417,13,14,12,13,1,1,1,1,-4,4,0,-1,2,-1
918,923,923,923,18,19,18,19,2,3,3,1,-5,0,0,-1,1,-1
445,440,445,440,17,16,18,16,3,1,2,2,5,-5,5,1,-2,2
464,464,464,459,13,14,12,13,2,2,3,2,0,0,5,-1,2,-1
290,290,290,290,18,19,18,19,1,1,2,1,0,0,0,-1,1,-1
689,684,679,674,20,19,20,18,1,1,2,1,5,5,5,1,-1,2
815,806,796,796,14,14,13,13,2,2,1,1,9,10,0,0,1,0
712,707,703,703,17,16,18,16,1,3,3,1,5,4,0,1,-2,2
745,736,740,736,20,19,18,18,3,2,1,2,9,-4,4,1,1,0
651,642,646,642,13,14,12,13,2,2,2,2,9,-4,4,-1,2,-1
1040,1036,1036,1031,17,16,18,18,2,3,2,1,4,0,5,1,-2,0
346,342,337,337,17,16,18,16,2,2,1,1,4,5,0,1,-2,2
1007,1012,1007,1003,13,14,12,13,1,1,1,1,-5,5,4,-1,2,-1
839,820,815,810,14,14,13,13,1,3,1,2,19,5,5,0,1,0
318,318,328,323,18,17,15,16,3,1,2,2,0,-10,5,1,2,-1
895,886,881,881,18,19,18,19,2,2,1,1,9,5,0,-1,1,-1
473,459,464,464,13,16,15,16,2,2,2,3,14,-5,0,-3,1,-1
909,895,886,890,14,17,15,16,3,1,1,1,14,9,-4,-3,2,-1
721,717,717,717,13,14,15,13,1,2,3,1,4,0,0,-1,-1,2
782,773,773,773,14,14,15,13,2,3,1,1,9,0,0,0,-1,2
1031,1036,1031,1031,20,19,20,21,1,2,1,2,-5,5,0,1,-1,-1
356,351,351,351,13,14,15,13,2,3,4,2,5,0,0,-1,-1,2
436,426,436,436,17,16,15,16,2,2,2,1,10,-10,0,1,1,-1
529,524,524,524,18,17,18,19,3,3,2,1,5,0,0,1,-1,-1
